iteration,cumulative_edges_covered,new_edges,total_possible_edges,cumulative_coverage_percentage,new_coverage_percentage,execution_time,bug_type,average_execution_time,total_crashes,total_timeouts,unique_bugs,pass_rate
5259,101569,0,762867,13.314116,0.000000,0.029128,,0.971345,0,307,0,72.167300
5260,101569,0,762867,13.314116,0.000000,5.004072,timeout,0.972112,0,308,0,72.153583
5261,101569,0,762867,13.314116,0.000000,0.029431,,0.971933,0,308,0,72.158875
5262,101569,0,762867,13.314116,0.000000,0.029881,,0.971754,0,308,0,72.164165
5263,101569,0,762867,13.314116,0.000000,2.041189,,0.971957,0,308,0,72.169453
5264,101569,0,762867,13.314116,0.000000,1.028026,,0.971967,0,308,0,72.174739
5265,101570,1,762867,13.314247,0.000131,1.031569,non_zero_exit,0.971979,0,308,0,72.161033
5266,101571,1,762867,13.314379,0.000131,0.023003,,0.971799,0,308,0,72.166319
5267,101571,0,762867,13.314379,0.000000,0.023811,non_zero_exit,0.971619,0,308,0,72.152620
5268,101571,0,762867,13.314379,0.000000,0.033860,,0.971441,0,308,0,72.157905
5269,101646,75,762867,13.324210,0.009831,0.141228,,0.971283,0,308,0,72.163188
5270,101646,0,762867,13.324210,0.000000,0.021791,non_zero_exit,0.971103,0,308,0,72.149497
5271,101646,0,762867,13.324210,0.000000,0.023190,non_zero_exit,0.970923,0,308,0,72.135812
5272,101646,0,762867,13.324210,0.000000,0.028778,,0.970745,0,308,0,72.141096
5273,101673,27,762867,13.327749,0.003539,0.024475,,0.970565,0,308,0,72.146378
5274,101673,0,762867,13.327749,0.000000,0.033628,,0.970387,0,308,0,72.151659
5275,101673,0,762867,13.327749,0.000000,0.029260,,0.970209,0,308,0,72.156937
5276,101674,1,762867,13.327880,0.000131,0.029768,,0.970031,0,308,0,72.162213
5277,101674,0,762867,13.327880,0.000000,1.032468,,0.970043,0,308,0,72.167488
5278,101674,0,762867,13.327880,0.000000,1.032201,,0.970054,0,308,0,72.172760
5279,101674,0,762867,13.327880,0.000000,5.005253,timeout,0.970819,0,309,0,72.159091
5280,101674,0,762867,13.327880,0.000000,0.022498,non_zero_exit,0.970639,0,309,0,72.145427
5281,101674,0,762867,13.327880,0.000000,2.029754,,0.970840,0,309,0,72.150700
5282,101674,0,762867,13.327880,0.000000,5.004582,timeout,0.971603,0,310,0,72.137043
5283,101674,0,762867,13.327880,0.000000,0.030025,,0.971425,0,310,0,72.142316
5284,101674,0,762867,13.327880,0.000000,1.030117,,0.971436,0,310,0,72.147588
5285,101674,0,762867,13.327880,0.000000,1.030023,,0.971447,0,310,0,72.152857
5286,101674,0,762867,13.327880,0.000000,1.532486,,0.971553,0,310,0,72.158124
5287,101674,0,762867,13.327880,0.000000,0.024457,non_zero_exit,0.971374,0,310,0,72.144478
5288,101674,0,762867,13.327880,0.000000,0.040544,,0.971198,0,310,0,72.149745
5289,101684,10,762867,13.329191,0.001311,0.644392,,0.971136,0,310,0,72.155009
5290,101684,0,762867,13.329191,0.000000,0.033022,,0.970959,0,310,0,72.160272
5291,101684,0,762867,13.329191,0.000000,1.037056,,0.970972,0,310,0,72.165533
5292,101687,3,762867,13.329584,0.000393,0.028667,non_zero_exit,0.970794,0,310,0,72.151899
5293,101687,0,762867,13.329584,0.000000,4.035049,,0.971372,0,310,0,72.157159
5294,101687,0,762867,13.329584,0.000000,0.024025,non_zero_exit,0.971193,0,310,0,72.143532
5295,101687,0,762867,13.329584,0.000000,0.027974,,0.971015,0,310,0,72.148792
5296,101687,0,762867,13.329584,0.000000,0.032471,,0.970838,0,310,0,72.154049
5297,101687,0,762867,13.329584,0.000000,0.692555,,0.970786,0,310,0,72.159305
5298,101687,0,762867,13.329584,0.000000,1.028517,,0.970797,0,310,0,72.164559
5299,101687,0,762867,13.329584,0.000000,0.032405,,0.970620,0,310,0,72.169811
5300,101687,0,762867,13.329584,0.000000,1.036364,,0.970632,0,310,0,72.175061
5301,101687,0,762867,13.329584,0.000000,1.027390,,0.970643,0,310,0,72.180309
5302,101687,0,762867,13.329584,0.000000,0.029355,,0.970465,0,310,0,72.185555
5303,101687,0,762867,13.329584,0.000000,0.025501,,0.970287,0,310,0,72.190799
5304,101688,1,762867,13.329715,0.000131,0.023970,non_zero_exit,0.970109,0,310,0,72.177191
5305,101693,5,762867,13.330371,0.000655,1.037094,,0.970121,0,310,0,72.182435
5306,101693,0,762867,13.330371,0.000000,0.024921,non_zero_exit,0.969943,0,310,0,72.168834
5307,101693,0,762867,13.330371,0.000000,1.037187,,0.969956,0,310,0,72.174077
5308,101693,0,762867,13.330371,0.000000,0.030180,,0.969779,0,310,0,72.179318
5309,101693,0,762867,13.330371,0.000000,0.948050,,0.969775,0,310,0,72.184557
5310,101693,0,762867,13.330371,0.000000,2.031900,,0.969975,0,310,0,72.189795
5311,101693,0,762867,13.330371,0.000000,1.038285,,0.969988,0,310,0,72.195030
5312,101693,0,762867,13.330371,0.000000,0.039102,,0.969812,0,310,0,72.200264
5313,101693,0,762867,13.330371,0.000000,1.028672,,0.969823,0,310,0,72.205495
5314,101693,0,762867,13.330371,0.000000,0.031750,,0.969647,0,310,0,72.210724
5315,101693,0,762867,13.330371,0.000000,0.028375,,0.969470,0,310,0,72.215952
5316,101693,0,762867,13.330371,0.000000,0.026279,non_zero_exit,0.969292,0,310,0,72.202370
5317,101694,1,762867,13.330502,0.000131,1.144593,,0.969325,0,310,0,72.207597
5318,101694,0,762867,13.330502,0.000000,1.032874,,0.969337,0,310,0,72.212822
5319,101694,0,762867,13.330502,0.000000,0.028478,,0.969160,0,310,0,72.218045
5320,101694,0,762867,13.330502,0.000000,0.030328,,0.968984,0,310,0,72.223266
5321,101695,1,762867,13.330633,0.000131,0.027828,non_zero_exit,0.968807,0,310,0,72.209696
5322,101695,0,762867,13.330633,0.000000,0.046369,,0.968634,0,310,0,72.214916
5323,101695,0,762867,13.330633,0.000000,1.030170,,0.968645,0,310,0,72.220135
5324,101695,0,762867,13.330633,0.000000,3.039865,,0.969034,0,310,0,72.225352
5325,101695,0,762867,13.330633,0.000000,0.025325,,0.968857,0,310,0,72.230567
5326,101695,0,762867,13.330633,0.000000,0.033388,,0.968682,0,310,0,72.235780
5327,101695,0,762867,13.330633,0.000000,0.023891,non_zero_exit,0.968504,0,310,0,72.222222
5328,101695,0,762867,13.330633,0.000000,0.023574,non_zero_exit,0.968327,0,310,0,72.208670
5329,101695,0,762867,13.330633,0.000000,0.031070,,0.968151,0,310,0,72.213884
5330,101695,0,762867,13.330633,0.000000,1.030483,,0.968163,0,310,0,72.219096
5331,101695,0,762867,13.330633,0.000000,0.031809,,0.967987,0,310,0,72.224306
5332,101695,0,762867,13.330633,0.000000,0.022123,non_zero_exit,0.967810,0,310,0,72.210763
5333,101698,3,762867,13.331026,0.000393,3.034349,,0.968197,0,310,0,72.215973
5334,101698,0,762867,13.331026,0.000000,1.442348,,0.968286,0,310,0,72.221181
5335,101698,0,762867,13.331026,0.000000,2.034915,,0.968486,0,310,0,72.226387
5336,101698,0,762867,13.331026,0.000000,0.021124,non_zero_exit,0.968309,0,310,0,72.212854
5337,101698,0,762867,13.331026,0.000000,0.028803,,0.968133,0,310,0,72.218059
5338,101698,0,762867,13.331026,0.000000,0.023520,non_zero_exit,0.967956,0,310,0,72.204533
5339,101698,0,762867,13.331026,0.000000,2.835618,,0.968305,0,310,0,72.209738
5340,101698,0,762867,13.331026,0.000000,0.022448,non_zero_exit,0.968128,0,310,0,72.196218
5341,101698,0,762867,13.331026,0.000000,0.031605,,0.967953,0,310,0,72.201423
5342,101698,0,762867,13.331026,0.000000,0.024209,non_zero_exit,0.967776,0,310,0,72.187909
5343,101698,0,762867,13.331026,0.000000,2.034252,,0.967976,0,310,0,72.193114
5344,101698,0,762867,13.331026,0.000000,0.533830,,0.967895,0,310,0,72.198316
5345,101698,0,762867,13.331026,0.000000,0.022881,non_zero_exit,0.967718,0,310,0,72.184811
5346,101701,3,762867,13.331420,0.000393,1.006648,,0.967725,0,310,0,72.190013
5347,101701,0,762867,13.331420,0.000000,0.032981,,0.967550,0,310,0,72.195213
5348,101701,0,762867,13.331420,0.000000,1.538561,,0.967657,0,310,0,72.200411
5349,101701,0,762867,13.331420,0.000000,0.022456,non_zero_exit,0.967480,0,310,0,72.186916
5350,101701,0,762867,13.331420,0.000000,0.031062,,0.967305,0,310,0,72.192114
5351,101701,0,762867,13.331420,0.000000,0.023951,non_zero_exit,0.967129,0,310,0,72.178625
5352,101701,0,762867,13.331420,0.000000,1.029107,,0.967141,0,310,0,72.183822
5353,101701,0,762867,13.331420,0.000000,0.030230,,0.966966,0,310,0,72.189018
5354,101701,0,762867,13.331420,0.000000,2.029927,,0.967164,0,310,0,72.194211
5355,101701,0,762867,13.331420,0.000000,0.024612,non_zero_exit,0.966988,0,310,0,72.180732
5356,101701,0,762867,13.331420,0.000000,1.030366,,0.967000,0,310,0,72.185925
5357,101701,0,762867,13.331420,0.000000,0.029841,,0.966825,0,310,0,72.191116
5358,101701,0,762867,13.331420,0.000000,2.028967,non_zero_exit,0.967023,0,310,0,72.177645
5359,101701,0,762867,13.331420,0.000000,0.032812,,0.966849,0,310,0,72.182836
5360,101701,0,762867,13.331420,0.000000,0.026848,,0.966674,0,310,0,72.188025
5361,101701,0,762867,13.331420,0.000000,1.031439,non_zero_exit,0.966686,0,310,0,72.174562
5362,101701,0,762867,13.331420,0.000000,5.003672,timeout,0.967439,0,311,0,72.161104
5363,101701,0,762867,13.331420,0.000000,5.004768,timeout,0.968191,0,312,0,72.147651
5364,101701,0,762867,13.331420,0.000000,1.036105,,0.968204,0,312,0,72.152842
5365,101701,0,762867,13.331420,0.000000,1.038009,,0.968217,0,312,0,72.158032
5366,101702,1,762867,13.331551,0.000131,1.028389,,0.968228,0,312,0,72.163220
5367,101702,0,762867,13.331551,0.000000,0.032214,,0.968054,0,312,0,72.168405
5368,101702,0,762867,13.331551,0.000000,0.021316,non_zero_exit,0.967877,0,312,0,72.154964
5369,101702,0,762867,13.331551,0.000000,0.335497,,0.967760,0,312,0,72.160149
5370,101707,5,762867,13.332206,0.000655,0.028926,,0.967585,0,312,0,72.165332
5371,101707,0,762867,13.332206,0.000000,1.030138,,0.967597,0,312,0,72.170514
5372,101707,0,762867,13.332206,0.000000,1.029434,,0.967608,0,312,0,72.175693
5373,101707,0,762867,13.332206,0.000000,0.033751,,0.967434,0,312,0,72.180871
5374,101707,0,762867,13.332206,0.000000,0.029142,,0.967260,0,312,0,72.186047
5375,101707,0,762867,13.332206,0.000000,0.022894,non_zero_exit,0.967084,0,312,0,72.172619
5376,101707,0,762867,13.332206,0.000000,1.036529,,0.967097,0,312,0,72.177794
5377,101707,0,762867,13.332206,0.000000,0.025349,non_zero_exit,0.966922,0,312,0,72.164373
5378,101707,0,762867,13.332206,0.000000,1.030619,,0.966934,0,312,0,72.169548
5379,101707,0,762867,13.332206,0.000000,0.036026,,0.966761,0,312,0,72.174721
5380,101707,0,762867,13.332206,0.000000,1.030458,,0.966773,0,312,0,72.179892
5381,101707,0,762867,13.332206,0.000000,0.028092,,0.966598,0,312,0,72.185061
5382,101707,0,762867,13.332206,0.000000,0.022563,non_zero_exit,0.966423,0,312,0,72.171651
5383,101708,1,762867,13.332337,0.000131,3.038052,non_zero_exit,0.966808,0,312,0,72.158247
5384,101717,9,762867,13.333517,0.001180,2.032547,,0.967005,0,312,0,72.163417
5385,101717,0,762867,13.333517,0.000000,5.004292,timeout,0.967755,0,313,0,72.150019
5386,101721,4,762867,13.334041,0.000524,0.934076,,0.967749,0,313,0,72.155188
5387,101721,0,762867,13.334041,0.000000,0.030730,,0.967575,0,313,0,72.160356
5388,101726,5,762867,13.334697,0.000655,5.008015,timeout,0.968325,0,314,0,72.146966
5389,101726,0,762867,13.334697,0.000000,3.034399,,0.968708,0,314,0,72.152134
5390,101726,0,762867,13.334697,0.000000,1.036753,,0.968721,0,314,0,72.157299
5391,101727,1,762867,13.334828,0.000131,1.029230,,0.968732,0,314,0,72.162463
5392,101727,0,762867,13.334828,0.000000,2.539100,,0.969023,0,314,0,72.167625
5393,101727,0,762867,13.334828,0.000000,0.025742,,0.968848,0,314,0,72.172785
5394,101727,0,762867,13.334828,0.000000,2.032323,,0.969045,0,314,0,72.177943
5395,101727,0,762867,13.334828,0.000000,0.033695,,0.968872,0,314,0,72.183099
5396,101727,0,762867,13.334828,0.000000,0.028358,,0.968698,0,314,0,72.188253
5397,101727,0,762867,13.334828,0.000000,3.029627,,0.969079,0,314,0,72.193405
5398,101727,0,762867,13.334828,0.000000,0.030082,,0.968905,0,314,0,72.198555
5399,101727,0,762867,13.334828,0.000000,0.029085,,0.968731,0,314,0,72.203704
5400,101727,0,762867,13.334828,0.000000,0.033456,,0.968558,0,314,0,72.208850
5401,101727,0,762867,13.334828,0.000000,1.033789,,0.968570,0,314,0,72.213995
5402,101727,0,762867,13.334828,0.000000,0.030300,,0.968397,0,314,0,72.219138
5403,101727,0,762867,13.334828,0.000000,5.004657,timeout,0.969144,0,315,0,72.205774
5404,101727,0,762867,13.334828,0.000000,0.030903,,0.968970,0,315,0,72.210916
5405,101727,0,762867,13.334828,0.000000,1.028947,,0.968981,0,315,0,72.216056
5406,101727,0,762867,13.334828,0.000000,3.037187,,0.969364,0,315,0,72.221195
5407,101727,0,762867,13.334828,0.000000,0.032788,,0.969190,0,315,0,72.226331
5408,101728,1,762867,13.334959,0.000131,1.030766,,0.969202,0,315,0,72.231466
5409,101728,0,762867,13.334959,0.000000,0.032104,,0.969029,0,315,0,72.236599
5410,101728,0,762867,13.334959,0.000000,1.531367,,0.969133,0,315,0,72.241730
5411,101728,0,762867,13.334959,0.000000,0.029031,,0.968959,0,315,0,72.246859
5412,101728,0,762867,13.334959,0.000000,0.031707,,0.968786,0,315,0,72.251986
5413,101728,0,762867,13.334959,0.000000,0.032363,,0.968613,0,315,0,72.257111
5414,101728,0,762867,13.334959,0.000000,0.034358,,0.968440,0,315,0,72.262235
5415,101728,0,762867,13.334959,0.000000,0.029083,,0.968267,0,315,0,72.267356
5416,101728,0,762867,13.334959,0.000000,1.037556,,0.968280,0,315,0,72.272476
5417,101728,0,762867,13.334959,0.000000,0.231009,,0.968143,0,315,0,72.277593
5418,101728,0,762867,13.334959,0.000000,0.027027,,0.967970,0,315,0,72.282709
5419,101728,0,762867,13.334959,0.000000,0.032843,,0.967797,0,315,0,72.287823
5420,101728,0,762867,13.334959,0.000000,0.026574,non_zero_exit,0.967624,0,315,0,72.274488
5421,101728,0,762867,13.334959,0.000000,1.532547,,0.967728,0,315,0,72.279602
5422,101728,0,762867,13.334959,0.000000,1.029804,,0.967739,0,315,0,72.284713
5423,101728,0,762867,13.334959,0.000000,0.030743,,0.967566,0,315,0,72.289823
5424,101728,0,762867,13.334959,0.000000,1.032078,,0.967578,0,315,0,72.294931
5425,101728,0,762867,13.334959,0.000000,1.032414,,0.967590,0,315,0,72.300037
5426,101728,0,762867,13.334959,0.000000,0.363443,,0.967479,0,315,0,72.305141
5427,101728,0,762867,13.334959,0.000000,2.234243,,0.967712,0,315,0,72.310243
5428,101728,0,762867,13.334959,0.000000,0.030462,,0.967540,0,315,0,72.315344
5429,101728,0,762867,13.334959,0.000000,0.022628,non_zero_exit,0.967366,0,315,0,72.302026
5430,101728,0,762867,13.334959,0.000000,0.027850,,0.967193,0,315,0,72.307126
5431,101728,0,762867,13.334959,0.000000,0.036433,,0.967021,0,315,0,72.312224
5432,101728,0,762867,13.334959,0.000000,1.028508,,0.967033,0,315,0,72.317320
5433,101728,0,762867,13.334959,0.000000,0.029829,,0.966860,0,315,0,72.322414
5434,101728,0,762867,13.334959,0.000000,0.024542,,0.966687,0,315,0,72.327507
5435,101728,0,762867,13.334959,0.000000,1.030201,,0.966699,0,315,0,72.332597
5436,101729,1,762867,13.335090,0.000131,2.035487,,0.966895,0,315,0,72.337686
5437,101730,1,762867,13.335221,0.000131,0.024164,non_zero_exit,0.966722,0,315,0,72.324384
5438,101730,0,762867,13.335221,0.000000,0.030899,,0.966550,0,315,0,72.329472
5439,101730,0,762867,13.335221,0.000000,3.035492,,0.966930,0,315,0,72.334559
5440,101730,0,762867,13.335221,0.000000,0.024385,,0.966757,0,315,0,72.339643
5441,101730,0,762867,13.335221,0.000000,1.029921,,0.966768,0,315,0,72.344726
5442,101730,0,762867,13.335221,0.000000,3.129266,,0.967166,0,315,0,72.349807
5443,101730,0,762867,13.335221,0.000000,3.038066,,0.967546,0,315,0,72.354886
5444,101730,0,762867,13.335221,0.000000,0.021026,non_zero_exit,0.967372,0,315,0,72.341598
5445,101730,0,762867,13.335221,0.000000,0.024331,non_zero_exit,0.967199,0,315,0,72.328314
5446,101730,0,762867,13.335221,0.000000,1.036714,,0.967212,0,315,0,72.333395
5447,101730,0,762867,13.335221,0.000000,0.027329,,0.967039,0,315,0,72.338473
5448,101730,0,762867,13.335221,0.000000,2.034415,,0.967235,0,315,0,72.343549
5449,101730,0,762867,13.335221,0.000000,3.036463,non_zero_exit,0.967615,0,315,0,72.330275
5450,101730,0,762867,13.335221,0.000000,1.041254,,0.967628,0,315,0,72.335351
5451,101731,1,762867,13.335352,0.000131,0.023111,non_zero_exit,0.967455,0,315,0,72.322084
5452,101731,0,762867,13.335352,0.000000,0.887941,,0.967441,0,315,0,72.327159
5453,101731,0,762867,13.335352,0.000000,1.037460,,0.967453,0,315,0,72.332233
5454,101731,0,762867,13.335352,0.000000,0.022228,non_zero_exit,0.967280,0,315,0,72.318973
5455,101731,0,762867,13.335352,0.000000,2.029030,,0.967475,0,315,0,72.324047
5456,101731,0,762867,13.335352,0.000000,1.037620,,0.967488,0,315,0,72.329119
5457,101731,0,762867,13.335352,0.000000,3.037206,,0.967867,0,315,0,72.334188
5458,101731,0,762867,13.335352,0.000000,3.031372,,0.968245,0,315,0,72.339256
5459,101731,0,762867,13.335352,0.000000,1.030479,,0.968256,0,315,0,72.344322
5460,101731,0,762867,13.335352,0.000000,2.314745,,0.968503,0,315,0,72.349387
5461,101731,0,762867,13.335352,0.000000,0.032310,,0.968331,0,315,0,72.354449
5462,101731,0,762867,13.335352,0.000000,0.029811,,0.968160,0,315,0,72.359509
5463,101731,0,762867,13.335352,0.000000,0.031670,,0.967988,0,315,0,72.364568
5464,101731,0,762867,13.335352,0.000000,0.026806,non_zero_exit,0.967816,0,315,0,72.351327
5465,101731,0,762867,13.335352,0.000000,1.037051,,0.967829,0,315,0,72.356385
5466,101731,0,762867,13.335352,0.000000,0.020819,non_zero_exit,0.967655,0,315,0,72.343150
5467,101731,0,762867,13.335352,0.000000,2.032830,,0.967850,0,315,0,72.348208
5468,101731,0,762867,13.335352,0.000000,0.025926,non_zero_exit,0.967678,0,315,0,72.334979
5469,101731,0,762867,13.335352,0.000000,1.029434,,0.967689,0,315,0,72.340037
5470,101731,0,762867,13.335352,0.000000,2.532306,,0.967975,0,315,0,72.345092
5471,101731,0,762867,13.335352,0.000000,0.026285,,0.967803,0,315,0,72.350146
5472,101731,0,762867,13.335352,0.000000,5.004138,timeout,0.968541,0,316,0,72.336927
5473,101732,1,762867,13.335483,0.000131,0.035300,,0.968370,0,316,0,72.341980
5474,101732,0,762867,13.335483,0.000000,1.902565,,0.968541,0,316,0,72.347032
5475,101732,0,762867,13.335483,0.000000,0.028140,,0.968369,0,316,0,72.352082
5476,101732,0,762867,13.335483,0.000000,2.027944,,0.968563,0,316,0,72.357130
5477,101732,0,762867,13.335483,0.000000,1.532747,non_zero_exit,0.968666,0,316,0,72.343921
5478,101732,0,762867,13.335483,0.000000,0.027843,,0.968494,0,316,0,72.348969
5479,101732,0,762867,13.335483,0.000000,0.032715,,0.968323,0,316,0,72.354015
5480,101732,0,762867,13.335483,0.000000,1.031441,,0.968335,0,316,0,72.359059
5481,101732,0,762867,13.335483,0.000000,4.533709,,0.968985,0,316,0,72.364101
5482,101739,7,762867,13.336401,0.000918,0.036683,,0.968815,0,316,0,72.369141
5483,101739,0,762867,13.336401,0.000000,1.030102,,0.968826,0,316,0,72.374179
5484,101739,0,762867,13.336401,0.000000,0.030405,,0.968655,0,316,0,72.379216
5485,101739,0,762867,13.336401,0.000000,0.022485,non_zero_exit,0.968483,0,316,0,72.366023
5486,101739,0,762867,13.336401,0.000000,0.023650,non_zero_exit,0.968310,0,316,0,72.352834
5487,101739,0,762867,13.336401,0.000000,5.005449,timeout,0.969046,0,317,0,72.339650
5488,101739,0,762867,13.336401,0.000000,0.028833,,0.968875,0,317,0,72.344689
5489,101749,10,762867,13.337712,0.001311,0.331958,,0.968759,0,317,0,72.349727
5490,101749,0,762867,13.337712,0.000000,0.027019,,0.968587,0,317,0,72.354762
5491,101749,0,762867,13.337712,0.000000,2.031638,,0.968781,0,317,0,72.359796
5492,101749,0,762867,13.337712,0.000000,5.007156,timeout,0.969516,0,318,0,72.346623
5493,101749,0,762867,13.337712,0.000000,1.036683,,0.969528,0,318,0,72.351656
5494,101749,0,762867,13.337712,0.000000,1.033070,,0.969540,0,318,0,72.356688
5495,101749,0,762867,13.337712,0.000000,0.023646,non_zero_exit,0.969368,0,318,0,72.343523
5496,101749,0,762867,13.337712,0.000000,2.029060,,0.969560,0,318,0,72.348554
5497,101749,0,762867,13.337712,0.000000,1.033158,,0.969572,0,318,0,72.353583
5498,101750,1,762867,13.337843,0.000131,1.033886,,0.969584,0,318,0,72.358611
5499,101750,0,762867,13.337843,0.000000,0.033351,,0.969413,0,318,0,72.363636
5500,101750,0,762867,13.337843,0.000000,1.730957,,0.969552,0,318,0,72.368660
5501,101750,0,762867,13.337843,0.000000,0.022368,non_zero_exit,0.969380,0,318,0,72.355507
5502,101750,0,762867,13.337843,0.000000,0.024595,non_zero_exit,0.969208,0,318,0,72.342359
